"GoId","Aspect"
"GO:1901164","P"
"GO:2000510","P"
"GO:0004743","F"
"GO:1902912","C"
"GO:0004802","F"
"GO:0005999","P"
"GO:0046166","P"
"GO:0050220","F"
"GO:0005638","C"
"GO:0042256","P"
"GO:0000054","P"
"GO:1902626","P"
"GO:0004347","F"
"GO:0004459","F"
"GO:0004618","F"
"GO:0047134","F"
"GO:0030043","P"
"GO:0050815","F"
"GO:0004449","F"
"GO:0008537","C"
"GO:0004082","F"
"GO:0004619","F"
"GO:0043456","P"
"GO:0046604","P"
"GO:0003979","F"
"GO:0006065","P"
"GO:0002481","P"
"GO:0031905","C"
"GO:0071283","P"
"GO:1904434","P"
"GO:1904437","P"
"GO:2000978","P"
"GO:0072492","C"
"GO:0031587","P"
"GO:1905289","P"
"GO:1905337","P"
"GO:0001300","P"
"GO:0010757","P"
"GO:0035491","P"
"GO:0061044","P"
"GO:1901331","P"
"GO:0051585","P"
"GO:0051622","P"
"GO:0070495","P"
"GO:1902957","P"
"GO:1903284","P"
"GO:1903285","P"
"GO:1903421","P"
"GO:1904307","P"
"GO:1904715","P"
"GO:0060961","F"
"GO:0031550","P"
"GO:0018323","P"
"GO:0036470","F"
"GO:0036471","P"
"GO:0036478","F"
"GO:0036524","F"
"GO:0036526","P"
"GO:0036527","P"
"GO:0036528","P"
"GO:0036529","P"
"GO:0036530","P"
"GO:0036531","P"
"GO:0044388","F"
"GO:0045340","F"
"GO:0106045","P"
"GO:0106046","P"
"GO:1902958","P"
"GO:1903073","P"
"GO:1903094","P"
"GO:1903122","P"
"GO:1903168","P"
"GO:1903178","P"
"GO:1903181","P"
"GO:1903197","P"
"GO:1903200","P"
"GO:1903384","P"
"GO:1905259","P"
"GO:2000157","P"
"GO:2000277","P"
"GO:2000825","P"
"GO:0045560","P"
"GO:0071693","P"
"GO:0003331","P"
"GO:0007199","P"
"GO:0031703","F"
"GO:0051387","P"
"GO:1905010","P"
"GO:1905589","P"
"GO:0044869","P"
"GO:0044871","P"
"GO:0046597","P"
"GO:0010903","P"
"GO:0018206","P"
"GO:0034191","F"
"GO:0034363","C"
"GO:0034365","C"
"GO:0034371","P"
"GO:0060228","F"
"GO:0060354","P"
"GO:0070653","F"
"GO:1902995","P"
"GO:0042627","C"
"GO:0046340","P"
"GO:0060621","P"
"GO:0060695","P"
"GO:0010898","P"
"GO:0035634","P"
"GO:0051006","P"
"GO:0010902","P"
"GO:0010916","P"
"GO:0060230","F"
"GO:0010897","P"
"GO:0010987","P"
"GO:0010877","P"
"GO:0032805","P"
"GO:0046911","F"
"GO:0070326","F"
"GO:0071831","P"
"GO:0097114","P"
"GO:1901628","P"
"GO:1901630","P"
"GO:1902952","P"
"GO:1903002","P"
"GO:1905855","P"
"GO:1905860","P"
"GO:1905890","P"
"GO:0031089","C"
"GO:0034197","P"
"GO:0001798","P"
"GO:0001970","P"
"GO:0031715","F"
"GO:0150062","P"
"GO:0150064","P"
"GO:0045959","P"
"GO:1903027","P"
"GO:0001652","C"
"GO:0036143","F"
"GO:0002434","P"
"GO:0032286","P"
"GO:0099020","C"
"GO:1902847","P"
"GO:1902998","P"
"GO:1905892","P"
"GO:1905895","P"
"GO:0030984","F"
"GO:0039534","P"
"GO:0097177","F"
"GO:0030478","C"
"GO:0097017","P"
"GO:1903903","P"
"GO:1903906","P"
"GO:1903923","P"
"GO:0031721","F"
"GO:0071748","C"
"GO:0071756","C"
"GO:0005583","C"
"GO:0008745","F"
"GO:0016019","F"
"GO:0032827","P"
"GO:0048237","C"
"GO:0031695","F"
"GO:0015881","P"
"GO:0005309","F"
"GO:0004111","F"
"GO:0046314","P"
"GO:0004704","F"
"GO:0090648","P"
"GO:0017154","F"
"GO:0051497","P"
"GO:1905098","P"
"GO:0005008","F"
"GO:0002778","P"
"GO:0008628","P"
"GO:0001601","F"
"GO:0003214","P"
"GO:0046010","P"
"GO:0090394","P"
"GO:0001512","F"
"GO:1904408","F"
"GO:1905594","F"
"GO:0006378","P"
"GO:0032588","C"
"GO:0035253","C"
"GO:0070401","F"
"GO:1903924","F"
"GO:0000103","P"
"GO:0004027","F"
"GO:0032810","F"
"GO:0034145","P"
"GO:0048550","P"
"GO:0090188","P"
"GO:0090341","P"
"GO:2000325","P"
"GO:0006117","P"
"GO:0014040","P"
"GO:0035525","C"
"GO:0045084","P"
"GO:0071224","P"
"GO:0071532","F"
"GO:0099527","P"
"GO:0000062","F"
"GO:0034736","F"
"GO:0042986","P"
"GO:0010949","P"
"GO:0045796","P"
"GO:0000038","P"
"GO:0032304","P"
"GO:0042361","P"
"GO:0042377","P"
"GO:0052869","F"
"GO:0052871","F"
"GO:0052872","F"
"GO:0003376","P"
"GO:0038036","F"
"GO:0008481","F"
"GO:0017050","F"
"GO:0046521","P"
"GO:1905364","P"
"GO:0005113","F"
"GO:0007228","P"
"GO:0007371","P"
"GO:0021910","P"
"GO:0021938","P"
"GO:0048853","P"
"GO:0051799","P"
"GO:0060248","P"
"GO:0060413","P"
"GO:0061113","P"
"GO:0070986","P"
"GO:0072285","P"
"GO:0097542","C"
"GO:0007342","P"
"GO:0050758","P"
"GO:0035350","P"
"GO:1904947","P"
"GO:0015230","F"
"GO:0032571","P"
"GO:0046848","F"
"GO:0140298","P"
"GO:0016034","F"
"GO:0008430","F"
"GO:0019153","F"
"GO:0071449","P"
"GO:0018738","F"
"GO:0000048","F"
"GO:0002951","F"
"GO:0006751","P"
"GO:0036374","F"
"GO:0102953","F"
"GO:0103068","F"
"GO:1901750","P"
"GO:0080058","P"
"GO:0097573","F"
"GO:0047066","F"
"GO:0110076","P"
"GO:0004416","F"
"GO:0019243","P"
"GO:0008794","F"
"GO:0004512","F"
"GO:0008456","F"
"GO:0016139","P"
"GO:0004557","F"
"GO:0002651","P"
"GO:0002663","P"
"GO:0003186","P"
"GO:0003274","P"
"GO:0050431","F"
"GO:0051138","P"
"GO:0060434","P"
"GO:1905007","P"
"GO:1905317","P"
"GO:1990086","P"
"GO:2000563","P"
"GO:1905315","P"
"GO:1905316","P"
"GO:0005026","F"
"GO:0030137","C"
"GO:0034315","P"
"GO:0055108","P"
"GO:0070142","P"
"GO:0098974","P"
"GO:1902824","P"
"GO:1902953","P"
"GO:1990386","P"
"GO:1990583","F"
"GO:0004020","F"
"GO:0004781","F"
"GO:0050428","P"
"GO:0016428","F"
"GO:0031680","C"
"GO:0005252","F"
"GO:0000780","C"
"GO:0009838","P"
"GO:0010369","C"
"GO:0032466","P"
"GO:0034501","P"
"GO:0036089","P"
"GO:0043988","P"
"GO:0044878","P"
"GO:0051256","P"
"GO:1990023","C"
"GO:0031616","C"
"GO:1902239","P"
"GO:0005131","F"
"GO:0031730","F"
"GO:0038114","P"
"GO:0070102","P"
"GO:0070106","P"
"GO:0070757","P"
"GO:0005143","F"
"GO:0031959","P"
"GO:0035401","F"
"GO:0035409","P"
"GO:0038155","P"
"GO:0060399","P"
"GO:0097296","P"
"GO:1902728","P"
"GO:0038007","P"
"GO:1990890","F"
"GO:0004509","F"
"GO:0005477","F"
"GO:1901475","P"
"GO:0004306","F"
"GO:0048039","F"
"GO:1903576","P"
"GO:0004152","F"
"GO:0002315","P"
"GO:0004683","F"
"GO:0043423","F"
"GO:2000538","P"
"GO:0031781","F"
"GO:0031782","F"
"GO:0070996","F"
"GO:2000852","P"
"GO:0006102","P"
"GO:0003994","F"
"GO:0030350","F"
"GO:0051538","F"
"GO:0004724","F"
"GO:0044322","C"
"GO:0017096","F"
"GO:0030187","P"
"GO:0008502","F"
"GO:0098908","P"
"GO:1902260","P"
"GO:0035881","P"
"GO:0002215","P"
"GO:0031365","P"
"GO:0070084","P"
"GO:0033477","P"
"GO:0061627","F"
"GO:0004478","F"
"GO:0006556","P"
"GO:0048269","C"
"GO:0033743","F"
"GO:0033745","F"
"GO:0009087","P"
"GO:0070191","F"
"GO:0008113","F"
"GO:0036456","F"
"GO:0000049","F"
"GO:0004825","F"
"GO:0006431","P"
"GO:0017101","C"
"GO:0048270","F"
"GO:0048014","P"
"GO:0001725","C"
"GO:0000721","F"
"GO:0003939","F"
"GO:0006062","P"
"GO:0046526","F"
"GO:0050255","F"
"GO:0051160","P"
"GO:0008709","F"
"GO:0030678","C"
"GO:0047015","F"
"GO:0070901","P"
"GO:0097745","P"
"GO:1990180","P"
"GO:0004471","F"
"GO:0008948","F"
"GO:0004473","F"
"GO:0016508","F"
"GO:0033989","F"
"GO:0036111","P"
"GO:0036112","P"
"GO:0044594","F"
"GO:0019244","P"
"GO:0019516","P"
"GO:0004165","F"
"GO:0004300","F"
"GO:0003858","F"
"GO:0099617","C"
"GO:0047860","F"
"GO:0006574","P"
"GO:0008442","F"
"GO:0004617","F"
"GO:0004345","F"
"GO:0017057","F"
"GO:0047936","F"
"GO:0047025","F"
"GO:0097070","P"
"GO:0019673","P"
"GO:0042351","P"
"GO:0042356","F"
"GO:0047918","F"
"GO:0050577","F"
"GO:0016509","F"
"GO:0016507","C"
"GO:0000252","F"
"GO:0047012","F"
"GO:0103066","F"
"GO:0103067","F"
"GO:0004491","F"
"GO:0018478","F"
"GO:0019145","F"
"GO:0033737","F"
"GO:0047105","F"
"GO:0018477","F"
"GO:0033306","P"
"GO:0046458","P"
"GO:0046577","F"
"GO:0050061","F"
"GO:0052814","F"
"GO:0004043","F"
"GO:0008802","F"
"GO:0004735","F"
"GO:0004352","F"
"GO:0006537","P"
"GO:0070728","F"
"GO:0004739","F"
"GO:0061732","P"
"GO:0034604","F"
"GO:0004085","F"
"GO:0046359","P"
"GO:0047598","F"
"GO:0009918","F"
"GO:0016132","P"
"GO:0047130","F"
"GO:0047131","F"
"GO:0019878","P"
"GO:0000105","P"
"GO:0004329","F"
"GO:0004477","F"
"GO:0004486","F"
"GO:0004487","F"
"GO:0009257","P"
"GO:0048702","P"
"GO:0004488","F"
"GO:0003842","F"
"GO:0051066","P"
"GO:0004155","F"
"GO:0003957","F"
"GO:0006740","P"
"GO:1901006","P"
"GO:0005751","C"
"GO:0000036","F"
"GO:0009249","P"
"GO:0000035","F"
"GO:0045272","C"
"GO:0004148","F"
"GO:0043159","C"
"GO:0043544","F"
"GO:0051068","P"
"GO:0017172","F"
"GO:0004742","F"
"GO:0005967","C"
"GO:0004047","F"
"GO:0000254","F"
"GO:0002537","P"
"GO:0010572","P"
"GO:0016046","P"
"GO:0043032","P"
"GO:0060907","P"
"GO:0070430","P"
"GO:0070434","P"
"GO:1900017","P"
"GO:1900227","P"
"GO:1903223","P"
"GO:1903974","P"
"GO:0035861","C"
"GO:0036047","P"
"GO:0036049","P"
"GO:0036054","F"
"GO:0036055","F"
"GO:0061697","F"
"GO:0061699","P"
"GO:0001931","C"
"GO:0050135","F"
"GO:0061809","F"
"GO:0061811","F"
"GO:0061812","F"
"GO:2001044","P"
"GO:0019732","P"
"GO:0031665","P"
"GO:0033214","P"
"GO:0051673","P"
"GO:1900159","P"
"GO:1900229","P"
"GO:2000308","P"
"GO:2001205","P"
"GO:0003868","F"
"GO:0001080","P"
"GO:0034255","P"
"GO:0034971","P"
"GO:0035356","P"
"GO:0038185","P"
"GO:0070858","P"
"GO:0072615","P"
"GO:1902122","F"
"GO:1902714","P"
"GO:1904179","P"
"GO:1904468","P"
"GO:1905695","P"
"GO:2001250","P"
"GO:0002152","P"
"GO:0047963","F"
"GO:0052815","F"
"GO:0052817","F"
"GO:0102991","F"
"GO:0045829","P"
"GO:0051106","P"
"GO:0060236","P"
"GO:0140289","P"
"GO:1905662","P"
"GO:1990166","P"
"GO:0017089","F"
"GO:0046836","P"
"GO:1902389","P"
"GO:1902387","F"
"GO:1902388","F"
"GO:0005750","C"
"GO:1990451","P"
"GO:0047609","F"
"GO:0014898","P"
"GO:0019789","F"
"GO:0033235","P"
"GO:0090051","P"
"GO:2000615","P"
"GO:1902178","P"
"GO:0005070","F"
"GO:0005173","F"
"GO:0035702","P"
"GO:0038163","P"
"GO:0048821","P"
"GO:0070100","P"
"GO:1900235","P"
"GO:0019082","P"
"GO:0032455","P"
"GO:0032911","P"
"GO:0090472","P"
"GO:1901394","P"
"GO:0032904","P"
"GO:0030173","C"
"GO:0032027","F"
"GO:0035470","P"
"GO:0038147","F"
"GO:0038160","P"
"GO:1903861","P"
"GO:1905322","P"
"GO:1990478","P"
"GO:2000448","P"
"GO:0001772","C"
"GO:0006689","P"
"GO:0007341","P"
"GO:0008049","P"
"GO:0008375","F"
"GO:0009313","P"
"GO:0030207","P"
"GO:0042340","P"
"GO:0102148","F"
"GO:0090091","P"
"GO:0035067","P"
"GO:0035493","P"
"GO:0005956","C"
"GO:0004430","F"
"GO:1990430","F"
"GO:0001939","C"
"GO:0035925","F"
"GO:0061158","P"
"GO:0000178","C"
"GO:0005153","F"
"GO:0006437","P"
"GO:0004831","F"
"GO:0004014","F"
"GO:0006557","P"
"GO:0019810","F"
"GO:0008295","P"
"GO:0006597","P"
"GO:0004766","F"
"GO:0004483","F"
"GO:0006370","P"
"GO:0097309","P"
"GO:0018872","P"
"GO:0030791","F"
"GO:0030792","F"
"GO:0004510","F"
"GO:0003245","P"
"GO:0008510","F"
"GO:0032420","C"
"GO:0005369","F"
"GO:0015734","P"
"GO:0003810","F"
"GO:0006772","P"
"GO:0009229","P"
"GO:0030975","F"
"GO:0004788","F"
"GO:0015234","F"
"GO:0015888","P"
"GO:0071934","P"
"GO:0006768","P"
"GO:0015939","P"
"GO:0008523","F"
"GO:0015878","P"
"GO:0015887","P"
"GO:0009107","P"
"GO:0016992","F"
"GO:0004773","F"
"GO:0004065","F"
"GO:0002731","P"
"GO:0035771","P"
"GO:0045221","P"
"GO:0045626","P"
"GO:0008775","F"
"GO:0016401","F"
"GO:0010037","P"
"GO:0033595","P"
"GO:1904400","P"
"GO:1905217","P"
"GO:1905225","P"
"GO:1905286","C"
"GO:0051935","P"
"GO:0000333","C"
"GO:0000783","C"
"GO:0001172","P"
"GO:0003721","F"
"GO:0003968","F"
"GO:0062103","P"
"GO:0070034","F"
"GO:0070200","P"
"GO:0098680","F"
"GO:1903620","P"
"GO:1903704","P"
"GO:1904751","P"
"GO:1990572","C"
"GO:0004797","F"
"GO:0003746","F"
"GO:0010536","P"
"GO:1900223","P"
"GO:0045650","P"
"GO:1903659","P"
"GO:0051014","P"
"GO:0051127","P"
"GO:0090527","P"
"GO:0009253","P"
"GO:0016045","P"
"GO:0042834","F"
"GO:0003908","F"
"GO:0004332","F"
"GO:0070061","F"
"GO:0004807","F"
"GO:0008929","F"
"GO:0019242","P"
"GO:0019563","P"
"GO:0005135","F"
"GO:0090281","P"
"GO:1900005","P"
"GO:1901318","P"
"GO:0005175","F"
"GO:0007089","P"
"GO:0036369","P"
"GO:0061663","F"
"GO:0071301","P"
"GO:1904404","P"
"GO:1990785","P"
"GO:0045818","P"
"GO:0060266","P"
"GO:0060267","P"
"GO:0019807","F"
"GO:0016015","F"
"GO:0038101","P"
"GO:0035582","P"
"GO:1900176","P"
"GO:0005602","C"
"GO:0000152","C"
"GO:0070531","C"
"GO:0070537","P"
"GO:0010815","P"
"GO:0030057","C"
"GO:0071896","P"
"GO:0086073","P"
"GO:0086083","F"
"GO:0002542","P"
"GO:0007161","P"
"GO:1901166","P"
"GO:1904237","P"
"GO:2001202","P"
"GO:0036457","C"
"GO:0043163","P"
"GO:0071752","C"
"GO:0071757","C"
"GO:0019862","F"
"GO:0005199","F"
"GO:0005915","C"
"GO:0071665","C"
"GO:0030056","C"
"GO:0031581","P"
"GO:0045110","P"
"GO:1990254","F"
"GO:0001899","P"
"GO:2000536","P"
"GO:0033366","P"
"GO:0030070","P"
"GO:0010992","P"
"GO:0031597","C"
"GO:0031626","F"
"GO:0140036","F"
"GO:1901143","P"
"GO:0021852","P"
"GO:0090724","C"
"GO:0097546","C"
"GO:0042043","F"
"GO:0061002","P"
"GO:0098983","C"
"GO:0098985","C"
"GO:2000331","P"
"GO:2000809","P"
"GO:0002509","P"
"GO:0097536","P"
"GO:0001872","F"
"GO:0032491","P"
"GO:0045082","P"
"GO:0045060","P"
"GO:0032289","P"
"GO:0035354","C"
"GO:0038123","P"
"GO:0038124","P"
"GO:0042495","P"
"GO:0042496","P"
"GO:0042497","F"
"GO:0071726","P"
"GO:0071727","P"
"GO:0098556","C"
"GO:1990008","C"
"GO:1990637","P"
"GO:0005185","F"
"GO:0031895","F"
"GO:0016913","F"
"GO:0016914","C"
"GO:0060011","P"
"GO:0005128","F"
"GO:1902251","P"
"GO:0030951","P"
"GO:1900114","P"
"GO:1903243","P"
"GO:0001315","P"
"GO:0003069","P"
"GO:1905932","P"
"GO:0005136","F"
"GO:0042536","P"
"GO:0045189","P"
"GO:1903660","P"
"GO:0002384","P"
"GO:0005138","F"
"GO:0005896","C"
"GO:0045079","P"
"GO:0045380","P"
"GO:1902512","P"
"GO:1905603","P"
"GO:2000660","P"
"GO:2000676","P"
"GO:0031583","P"
"GO:0031707","F"
"GO:0031708","F"
"GO:0033093","C"
"GO:0034696","P"
"GO:0042313","P"
"GO:0043179","P"
"GO:0060298","P"
"GO:0060585","P"
"GO:0034665","C"
"GO:0034667","C"
"GO:0034677","C"
"GO:0034678","C"
"GO:0034680","C"
"GO:0034681","C"
"GO:0098639","F"
"GO:0004465","F"
"GO:0010890","P"
"GO:0017129","F"
"GO:0055096","P"
"GO:1904209","P"
"GO:0008307","F"
"GO:0016013","C"
"GO:0017166","F"
"GO:1902083","P"
"GO:0042373","P"
"GO:0002878","P"
"GO:0016521","F"
"GO:0031858","F"
"GO:0090274","P"
"GO:0001980","P"
"GO:0030172","F"
"GO:0097512","C"
"GO:0003108","P"
"GO:0004703","F"
"GO:0031755","F"
"GO:0047696","F"
"GO:0031265","C"
"GO:0036337","P"
"GO:0042030","F"
"GO:0090534","C"
"GO:1901877","P"
"GO:1902081","P"
"GO:0045654","P"
"GO:1902035","P"
"GO:1904685","P"
"GO:0033686","P"
"GO:0038108","P"
"GO:0046881","P"
"GO:0071298","P"
"GO:1904651","P"
"GO:2000486","P"
"GO:0048388","P"
"GO:0038021","F"
"GO:0006713","P"
"GO:0004865","F"
"GO:0005863","C"
"GO:0014705","C"
"GO:0016012","C"
"GO:0014878","P"
"GO:1990604","C"
"GO:1901642","P"
"GO:1990786","P"
"GO:0031530","F"
"GO:0005148","F"
"GO:0005183","F"
"GO:0030241","P"
"GO:0042699","P"
"GO:0030899","F"
"GO:0043625","C"
"GO:1903489","P"
"GO:0033897","F"
"GO:1901291","P"
"GO:0014067","P"
"GO:0045918","P"
"GO:0005132","F"
"GO:0008811","F"
"GO:0035458","P"
"GO:0071360","P"
"GO:0046078","P"
"GO:0005642","C"
"GO:0006409","P"
"GO:0006607","P"
"GO:0033133","P"
"GO:0042405","C"
"GO:0044614","C"
"GO:0044615","C"
"GO:1990723","C"
"GO:0033596","C"
"GO:0016533","C"
"GO:0021722","P"
"GO:0098505","F"
"GO:1990879","C"
"GO:0006407","P"
"GO:0002379","P"
"GO:0002383","P"
"GO:0008250","C"
"GO:0008853","F"
"GO:0032197","P"
"GO:0032407","F"
"GO:0035781","P"
"GO:0060339","P"
"GO:0072394","P"
"GO:0072421","P"
"GO:0072711","P"
"GO:0097281","P"
"GO:0015375","F"
"GO:0034039","F"
"GO:0008392","F"
"GO:0061578","F"
"GO:0018279","P"
"GO:0044220","C"
"GO:0034498","P"
"GO:0005537","F"
"GO:0005222","F"
"GO:0045176","P"
"GO:0098855","C"
"GO:0070054","P"
"GO:1990332","C"
"GO:1990579","P"
"GO:1990597","C"
"GO:0034707","C"
"GO:0031523","C"
"GO:0031852","F"
"GO:0051764","P"
"GO:0097368","P"
"GO:1902396","P"
"GO:1905000","P"
"GO:2001046","P"
"GO:0005760","C"
"GO:0060025","P"
"GO:1904050","P"
"GO:1905302","P"
"GO:0035037","P"
"GO:0003138","P"
"GO:0003185","P"
"GO:0007521","P"
"GO:0010694","P"
"GO:0035984","P"
"GO:0048703","P"
"GO:1904753","P"
"GO:2000111","P"
"GO:2001013","P"
"GO:0038038","C"
"GO:0098872","F"
"GO:1990031","C"
"GO:0035022","P"
"GO:2000620","P"
"GO:0004931","F"
"GO:0042118","P"
"GO:0047545","F"
"GO:0003029","P"
"GO:0042297","P"
"GO:0045163","P"
"GO:0071205","P"
"GO:0005639","C"
"GO:0098967","P"
"GO:2000663","P"
"GO:2000666","P"
"GO:0043249","P"
"GO:0031235","C"
"GO:0010734","P"
"GO:0004694","F"
"GO:0010999","P"
"GO:0045993","P"
"GO:0046986","P"
"GO:1990641","P"
"GO:0004525","F"
"GO:0010626","P"
"GO:0030423","P"
"GO:0031054","P"
"GO:0032290","P"
"GO:0033167","C"
"GO:0033168","P"
"GO:0016442","C"
"GO:0035087","P"
"GO:0035280","P"
"GO:0070578","C"
"GO:0070883","F"
"GO:0004530","F"
"GO:0060450","P"
"GO:0031716","F"
"GO:0045721","P"
"GO:0005585","C"
"GO:0097065","P"
"GO:0034115","P"
"GO:0045499","F"
"GO:0061182","P"
"GO:2000854","P"
"GO:0005142","F"
"GO:0072709","P"
"GO:0043293","C"
"GO:0050613","F"
"GO:0070087","F"
"GO:0035877","F"
"GO:0039650","P"
"GO:0060715","P"
"GO:0097342","C"
"GO:0031835","F"
"GO:0031855","F"
"GO:0021773","P"
"GO:0034711","F"
"GO:0043509","C"
"GO:0043512","C"
"GO:0045077","P"
"GO:0045578","P"
"GO:0046882","P"
"GO:0060279","P"
"GO:0070699","F"
"GO:0003131","P"
"GO:0031052","P"
"GO:0035500","F"
"GO:0035501","F"
"GO:0035978","P"
"GO:0035985","C"
"GO:0035986","P"
"GO:0045869","P"
"GO:0051575","F"
"GO:0090402","P"
"GO:2000685","P"
"GO:2000774","P"
"GO:2001033","P"
"GO:0017151","F"
"GO:0030618","F"
"GO:0031053","P"
"GO:0031962","F"
"GO:0061767","P"
"GO:0070410","F"
"GO:0070878","F"
"GO:0071144","C"
"GO:0005109","F"
"GO:0044345","P"
"GO:0090244","P"
"GO:0090246","P"
"GO:2000041","P"
"GO:2000054","P"
"GO:2000080","P"
"GO:2000271","P"
"GO:0051974","P"
"GO:0005669","C"
"GO:0000439","C"
"GO:0005675","C"
"GO:0043139","F"
"GO:0070516","C"
"GO:0043138","F"
"GO:0008429","F"
"GO:0021764","P"
"GO:0021897","P"
"GO:0035021","P"
"GO:0061534","P"
"GO:0005662","C"
"GO:0000301","P"
"GO:0004438","F"
"GO:0010997","F"
"GO:0016314","F"
"GO:0031642","P"
"GO:0051548","P"
"GO:0051717","F"
"GO:0051800","F"
"GO:0090071","P"
"GO:1903690","P"
"GO:1904668","P"
"GO:1990381","F"
"GO:2000808","P"
"GO:0004980","F"
"GO:0000404","F"
"GO:0000720","P"
"GO:0071942","C"
"GO:1990731","P"
"GO:0060244","P"
"GO:0060770","P"
"GO:0032876","P"
"GO:0031465","C"
"GO:0035517","C"
"GO:0035522","P"
"GO:0061519","P"
"GO:0000110","C"
"GO:0061819","P"
"GO:0070522","C"
"GO:1905765","P"
"GO:1905768","P"
"GO:0010521","F"
"GO:1990599","F"
"GO:0060381","P"
"GO:0070187","C"
"GO:0060383","P"
"GO:0061820","P"
"GO:0061821","F"
"GO:1905773","F"
"GO:1905776","P"
"GO:1990955","F"
"GO:0061849","F"
"GO:0048239","P"
"GO:0030870","C"
"GO:0000125","C"
"GO:0000812","C"
"GO:0030914","C"
"GO:0033276","C"
"GO:0035267","C"
"GO:0043968","P"
"GO:1901255","P"
"GO:0000112","C"
"GO:0045951","P"
"GO:0005834","C"
"GO:0000124","C"
"GO:0031826","F"
"GO:0000111","C"
"GO:1901673","P"
"GO:0048105","P"
"GO:0060187","C"
"GO:2000009","P"
"GO:0016964","F"
"GO:0032593","C"
"GO:0048691","P"
"GO:0048694","P"
"GO:0150093","P"
"GO:1904109","P"
"GO:2000587","P"
"GO:0047369","F"
"GO:0046974","F"
"GO:1905103","C"
"GO:1902261","P"
"GO:1903595","P"
"GO:1903766","P"
"GO:1903815","P"
"GO:0005584","C"
"GO:0030020","F"
"GO:0043589","P"
"GO:0070208","P"
"GO:1902618","P"
"GO:0005586","C"
"GO:0060414","P"
"GO:0043000","P"
"GO:0005588","C"
"GO:1903225","P"
"GO:0002581","P"
"GO:0002605","P"
"GO:0010751","P"
"GO:0032914","P"
"GO:0070052","F"
"GO:1903588","P"
"GO:0070891","F"
"GO:2000484","P"
"GO:0071225","P"
"GO:0030395","F"
"GO:0034120","P"
"GO:0046598","P"
"GO:2001200","P"
"GO:0048685","P"
"GO:0002543","P"
"GO:0002947","C"
"GO:0003332","P"
"GO:0005031","F"
"GO:0043196","C"
"GO:0150098","P"
"GO:0061033","P"
"GO:0014905","P"
"GO:0030913","P"
"GO:0007529","P"
"GO:1900134","P"
"GO:0034059","P"
"GO:0070318","P"
"GO:0001527","C"
"GO:0035583","P"
"GO:0005025","F"
"GO:0060017","P"
"GO:1905075","P"
"GO:1905223","P"
"GO:0003342","P"
"GO:0046725","P"
"GO:0072136","P"
"GO:0072162","P"
"GO:0072308","P"
"GO:0031691","F"
"GO:0031762","F"
"GO:0031896","F"
"GO:0034260","P"
"GO:0035612","F"
"GO:0035615","F"
"GO:0090131","P"
"GO:0005607","C"
"GO:0004341","F"
"GO:1901896","P"
"GO:1903611","P"
"GO:1903629","P"
"GO:1903634","P"
"GO:0046223","P"
"GO:0061396","P"
"GO:0071499","P"
"GO:1902037","P"
"GO:1903071","P"
"GO:1903788","P"
"GO:1905802","P"
"GO:0048227","P"
"GO:0010961","P"
"GO:0016340","P"
"GO:0015382","F"
"GO:0071422","P"
"GO:0048179","C"
"GO:0015141","F"
"GO:0015739","P"
"GO:0003192","P"
"GO:0003273","P"
"GO:0072137","P"
"GO:1902462","P"
"GO:2000741","P"
"GO:0032391","C"
"GO:0036057","C"
"GO:0002282","P"
"GO:0038172","P"
"GO:0051025","P"
"GO:0010711","P"
"GO:0060311","P"
"GO:0014834","P"
"GO:0060283","P"
"GO:1904075","P"
"GO:0003404","P"
"GO:0003409","P"
"GO:0021623","P"
"GO:0072286","P"
"GO:0099534","F"
"GO:0099567","F"
"GO:0072218","P"
"GO:0072233","P"
"GO:0005150","F"
"GO:0005151","F"
"GO:0045352","F"
"GO:0045353","F"
"GO:0015068","F"
"GO:0032349","P"
"GO:0060129","P"
"GO:0061184","P"
"GO:0061205","P"
"GO:0061369","P"
"GO:0072034","P"
"GO:2000019","P"
"GO:2000066","P"
"GO:2000180","P"
"GO:2000225","P"
"GO:0002480","P"
"GO:0042612","C"
"GO:0015891","P"
"GO:0015184","F"
"GO:0015811","P"
"GO:0005146","F"
"GO:0048861","P"
"GO:0005879","C"
"GO:0031870","F"
"GO:0021798","P"
"GO:0030991","C"
"GO:0035735","P"
"GO:1905799","P"
"GO:0097543","C"
"GO:0023016","P"
"GO:0033633","P"
"GO:0038116","P"
"GO:0097022","P"
"GO:0021914","P"
"GO:0035720","P"
"GO:0060830","P"
"GO:0060971","P"
"GO:0008193","F"
"GO:0004566","F"
"GO:0002277","P"
"GO:0002588","P"
"GO:0017024","F"
"GO:0032090","F"
"GO:0021572","P"
"GO:0021599","P"
"GO:0035284","P"
"GO:0045647","P"
"GO:1903288","P"
"GO:0005130","F"
"GO:0070032","C"
"GO:0070554","C"
"GO:0010841","P"
"GO:0042322","P"
"GO:0051430","F"
"GO:0051431","F"
"GO:0051461","P"
"GO:0051464","P"
"GO:0071314","P"
"GO:0000506","C"
"GO:0016254","P"
"GO:0017176","F"
"GO:0010868","P"
"GO:0032792","P"
"GO:2000210","P"
"GO:0007412","P"
"GO:0099525","P"
"GO:0106022","P"
"GO:2000367","P"
"GO:0031749","F"
"GO:1900244","P"
"GO:0008118","F"
"GO:0018146","P"
"GO:0060466","P"
"GO:2000438","P"
"GO:2000560","P"
