"omimId"
"OMIM:256700"
"OMIM:182280"
"OMIM:131300"
"OMIM:225755"
"OMIM:608033"
"OMIM:225740"
"OMIM:260970"
"OMIM:182830"
"OMIM:179800"
"OMIM:179830"
"OMIM:604278"
"OMIM:151400"
"OMIM:144650"
"OMIM:270960"
"OMIM:102100"
"OMIM:254770"
"OMIM:254800"
"OMIM:137580"
"OMIM:171300"
"OMIM:540000"
"OMIM:212050"
"OMIM:249100"
"OMIM:170900"
"OMIM:160750"
"OMIM:606798"
"OMIM:113610"
"OMIM:218200"
"OMIM:606703"
"OMIM:300125"
"OMIM:312910"
"OMIM:601626"
"OMIM:268220"
"OMIM:131200"
"OMIM:601608"
"OMIM:217150"
"OMIM:238800"
"OMIM:145600"
"OMIM:154276"
"OMIM:125700"
"OMIM:304900"
"OMIM:600631"
"OMIM:600808"
"OMIM:134430"
"OMIM:184700"
"OMIM:192000"
"OMIM:153880"
"OMIM:208750"
"OMIM:212130"
"OMIM:212112"
"OMIM:305300"
"OMIM:226000"
"OMIM:156000"
"OMIM:106400"
"OMIM:308205"
"OMIM:608583"
"OMIM:241519"
"OMIM:231090"
"OMIM:158280"
"OMIM:605055"
"OMIM:104300"
"OMIM:211980"
"OMIM:188470"
"OMIM:194070"
"OMIM:607498"
"OMIM:607508"
"OMIM:607516"
"OMIM:607501"
"OMIM:259660"
"OMIM:600263"
"OMIM:215470"
"OMIM:311360"
"OMIM:601518"
"OMIM:605839"
"OMIM:109200"
"OMIM:231200"
"OMIM:155100"
"OMIM:273800"
"OMIM:278200"
"OMIM:607499"
"OMIM:241100"
"OMIM:103100"
"OMIM:206200"
"OMIM:143880"
"OMIM:208700"
"OMIM:600131"
"OMIM:607681"
"OMIM:607628"
"OMIM:604827"
"OMIM:607682"
"OMIM:607631"
"OMIM:608105"
"OMIM:300491"
"OMIM:267740"
"OMIM:190300"
"OMIM:260480"
"OMIM:146110"
"OMIM:127750"
"OMIM:187950"
"OMIM:607685"
"OMIM:131440"
"OMIM:133690"
"OMIM:263800"
"OMIM:246400"
"OMIM:212140"
"OMIM:176800"
"OMIM:150699"
"OMIM:175510"
"OMIM:138800"
"OMIM:275000"
"OMIM:140300"
"OMIM:255900"
"OMIM:300494"
"OMIM:127350"
"OMIM:248190"
"OMIM:189800"
"OMIM:146850"
"OMIM:146500"
"OMIM:230800"
"OMIM:107650"
"OMIM:125852"
"OMIM:115300"
"OMIM:277350"
"OMIM:102400"
"OMIM:208085"
"OMIM:218800"
"OMIM:237500"
"OMIM:121200"
"OMIM:121201"
"OMIM:608217"
"OMIM:143500"
"OMIM:237450"
"OMIM:308600"
"OMIM:181460"
"OMIM:205700"
"OMIM:132090"
"OMIM:132100"
"OMIM:132300"
"OMIM:140850"
"OMIM:246300"
"OMIM:107550"
"OMIM:192200"
"OMIM:114550"
"OMIM:137400"
"OMIM:308350"
"OMIM:605021"
"OMIM:227300"
"OMIM:134510"
"OMIM:134500"
"OMIM:134520"
"OMIM:145100"
"OMIM:145200"
"OMIM:182000"
"OMIM:148100"
"OMIM:173200"
"OMIM:115195"
"OMIM:240400"
"OMIM:250790"
"OMIM:230450"
"OMIM:231900"
"OMIM:266120"
"OMIM:605027"
"OMIM:181510"
"OMIM:600511"
"OMIM:600850"
"OMIM:603013"
"OMIM:603175"
"OMIM:603176"
"OMIM:603206"
"OMIM:604906"
"OMIM:608115"
"OMIM:180200"
"OMIM:168000"
"OMIM:608232"
"OMIM:608446"
"OMIM:608557"
"OMIM:236200"
"OMIM:182940"
"OMIM:607834"
"OMIM:180300"
"OMIM:606799"
"OMIM:108500"
"OMIM:236600"
"OMIM:608816"
"OMIM:255300"
"OMIM:255700"
"OMIM:168300"
"OMIM:606963"
"OMIM:219700"
"OMIM:608516"
"OMIM:607507"
"OMIM:245000"
"OMIM:177900"
"OMIM:601454"
"OMIM:602723"
"OMIM:603935"
"OMIM:604316"
"OMIM:605364"
"OMIM:605606"
"OMIM:607857"
"OMIM:109720"
"OMIM:608935"
"OMIM:601884"
"OMIM:608812"
"OMIM:307800"
"OMIM:603388"
"OMIM:146200"
"OMIM:608207"
"OMIM:603903"
"OMIM:607248"
"OMIM:603278"
"OMIM:607832"
"OMIM:177850"
"OMIM:264800"
"OMIM:268000"
"OMIM:187500"
"OMIM:607893"
"OMIM:108725"
"OMIM:209850"
"OMIM:300425"
"OMIM:300495"
"OMIM:300496"
"OMIM:606053"
"OMIM:607373"
"OMIM:608049"
"OMIM:608636"
"OMIM:600116"
"OMIM:182170"
"OMIM:260350"
"OMIM:606856"
"OMIM:125800"
"OMIM:304800"
"OMIM:154020"
"OMIM:177200"
"OMIM:115200"
"OMIM:605676"
"OMIM:112410"
"OMIM:300464"
"OMIM:608316"
"OMIM:608318"
"OMIM:608901"
"OMIM:603918"
"OMIM:604329"
"OMIM:607329"
"OMIM:608742"
"OMIM:248310"
"OMIM:607208"
"OMIM:605841"
"OMIM:601977"
"OMIM:176410"
"OMIM:176100"
"OMIM:270150"
"OMIM:608631"
"OMIM:608638"
"OMIM:113970"
"OMIM:155255"
"OMIM:156240"
"OMIM:161550"
"OMIM:607107"
"OMIM:603956"
"OMIM:155720"
"OMIM:606660"
"OMIM:606661"
"OMIM:118200"
"OMIM:118220"
"OMIM:180800"
"OMIM:133020"
"OMIM:601744"
"OMIM:605218"
"OMIM:605480"
"OMIM:608437"
"OMIM:154700"
"OMIM:608367"
"OMIM:605074"
"OMIM:607785"
"OMIM:109650"
"OMIM:607202"
"OMIM:161950"
"OMIM:608710"
"OMIM:137200"
"OMIM:256300"
"OMIM:169600"
"OMIM:184850"
"OMIM:162820"
"OMIM:237300"
"OMIM:118700"
"OMIM:144250"
"OMIM:602491"
"OMIM:604499"
"OMIM:604091"
"OMIM:270200"
"OMIM:201475"
"OMIM:215400"
"OMIM:153600"
"OMIM:102200"
"OMIM:606581"
"OMIM:608831"
"OMIM:188890"
"OMIM:222100"
"OMIM:145290"
"OMIM:117100"
"OMIM:160900"
"OMIM:602668"
"OMIM:135290"
"OMIM:174050"
"OMIM:134600"
"OMIM:227810"
"OMIM:251900"
"OMIM:607154"
"OMIM:607572"
"OMIM:605419"
"OMIM:201100"
"OMIM:145750"
"OMIM:257220"
"OMIM:277900"
"OMIM:309400"
"OMIM:120200"
"OMIM:216820"
"OMIM:145900"
"OMIM:608173"
"OMIM:608174"
"OMIM:608175"
"OMIM:608176"
"OMIM:608579"
"OMIM:278150"
"OMIM:604379"
"OMIM:176400"
"OMIM:219800"
"OMIM:106100"
"OMIM:254130"
"OMIM:105650"
"OMIM:201400"
"OMIM:606788"
"OMIM:605899"
"OMIM:256450"
"OMIM:601820"
"OMIM:240800"
"OMIM:106300"
"OMIM:607411"
"OMIM:224700"
"OMIM:601144"
"OMIM:178500"
"OMIM:177650"
"OMIM:605462"
"OMIM:126900"
"OMIM:308240"
"OMIM:209950"
"OMIM:210250"
"OMIM:606369"
"OMIM:101900"
"OMIM:124200"
"OMIM:172700"
"OMIM:227650"
"OMIM:206500"
"OMIM:600880"
"OMIM:105400"
"OMIM:164400"
"OMIM:164500"
"OMIM:183086"
"OMIM:183090"
"OMIM:600223"
"OMIM:600224"
"OMIM:260920"
"OMIM:176000"
"OMIM:109400"
"OMIM:606764"
"OMIM:142340"
"OMIM:145260"
"OMIM:177735"
"OMIM:264350"
"OMIM:603233"
"OMIM:302060"
"OMIM:252900"
"OMIM:252920"
"OMIM:252930"
"OMIM:252940"
"OMIM:153550"
"OMIM:128230"
"OMIM:605407"
"OMIM:601104"
"OMIM:239100"
"OMIM:255800"
"OMIM:309350"
"OMIM:313400"
"OMIM:300376"
"OMIM:310200"
"OMIM:248250"
"OMIM:206100"
"OMIM:606690"
"OMIM:137245"
"OMIM:203800"
"OMIM:215300"
"OMIM:219050"
"OMIM:230900"
"OMIM:231000"
"OMIM:309548"
"OMIM:607541"
"OMIM:601859"
"OMIM:607271"
"OMIM:216400"
"OMIM:276600"
"OMIM:276700"
"OMIM:276710"
"OMIM:121300"
"OMIM:600274"
"OMIM:266500"
"OMIM:259770"
"OMIM:600995"
"OMIM:220100"
"OMIM:170650"
"OMIM:243700"
"OMIM:125370"
"OMIM:185300"
"OMIM:248800"
"OMIM:147421"
"OMIM:159580"
"OMIM:608026"
"OMIM:176670"
"OMIM:607136"
"OMIM:277700"
"OMIM:190685"
"OMIM:176270"
"OMIM:182290"
"OMIM:151660"
"OMIM:604367"
"OMIM:173900"
"OMIM:188550"
"OMIM:606054"
"OMIM:601495"
"OMIM:115430"
"OMIM:203655"
"OMIM:306700"
"OMIM:278700"
"OMIM:211600"
"OMIM:243300"
"OMIM:203450"
